product_name,price (INR),rating,URL,reviews,ASIN,Description,Manufacturer
"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",829,3.9 out of 5 stars,https://www.amazon.in/SPENZ-BAGS-Backpack-Raincover-Mahogany-Brown/dp/B0C3RN6QSC/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1697644696&sprefix=ba%2Caps%2C283&sr=8-150,245, B0C3RN6QSC,"At Spenz Bags, we provide the highest quality backpacks with the most reasonable cost so every customer can find a backpack they actually love to carry. To create products that inspire people to get out and live passionate lives; exploring, creating, and living life in the moment."," Spenz Bags, Spenz Bags"
DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Red Black,339,3.8 out of 5 stars,https://www.amazon.in/DZert-Polyester-Black-White-Backpack/dp/B07GXX2BP3/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1697644696&sprefix=ba%2Caps%2C283&sr=8-151,"2,612", B07GXX2BP3,"Product Description
Capicity: 21 litres, weight: 0. 4kg, dimensions: 45cmx29cmx16cm
Outer material: polyester, inner material: polyester
Water repellent: yes,
laptop compartment: yes,
compartments: 2, one front pocket to hold essentials and a mesh stash pocket on one side to accommodate a drinking bottle and other accessories
Utility: office, college, school, camping, weekend trip, day trip
Dzert Casual Backpack
Pump up your style quotient a notch higher as you step out carrying this Dzert's Casual Backpack. It has a vibrant and stylish design, along with the added benefit of spacious interiors. Made from polyester, this backpack features a blue colour along with the brand name in front.
Spacious Compartments
The bag has spacious compartments for carrying your belongings separately. There are also external pockets for carrying a bottle and other essentials.
Adjustable padded shoulder straps
This backpack comes with padded shoulder straps which can be adjusted according to your size for a customized fit. Furthermore, the broad straps distribute the weight of the backpack evenly across your shoulders.
Separate bottle pocket
his trendy and stylish backpack from Pole Star comes with a bottle pocket which can comfortably accommodate your bottle in a secure manner. Stay active all day and travel comfortably with the help of this ergonomically designed stylish backpack.
Top Padded handle
This amazing travel buddy comes with an easy to use loop handle at the top. The top Padded handle provides a secure hold while you pick up or move the backpack.
Spacious zippered compartments
This casual backpack comes with two spacious zippered compartments which can accommodate your notebooks & Laptop and other essentials with ease. Store your umbrella, notebooks and water bottle in this spacious bag and move around comfortably all day. college to picnic, to a casual outing to camping and short trips, this bag can be your great companion everywhere. Pack your bags and ready, steady go."," Rushi Enterprise, Rushi Enterprise, Gujarat Amreli (INDIA)-365601 Mo- 7016045876"
Lunar's Comet 35L Water Resistant Travel Bagpack/College Backpack/School Bag/Office Bag/Business Backpack/Daypack for Men and Women with 1 Year Warranty,849,4.0 out of 5 stars,https://www.amazon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B07WN833M7/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1697644696&sprefix=ba%2Caps%2C283&sr=8-152,"13,852", B07WN833M7,"Product Description
Lunar Coment 35L Backpack is the ideal school/college/travel bag for your daily needs. It has 3 large compartments, 1 front zippered pocket, 1 side water bottle holder. An anti-theft internal organiser helps to secure your cables, keys and other valuable items. Padded shoulder straps and back panel ease the weight of heavier loads. Top-mounted, padded handle and reinforced haul loop for quick grab Use : College Bag, School Bag, Casual Bag, Stylish Bag, Daily use.
Heavy Duty Zippers & Sliders
Real world performance Tested for Durability
Lightweight Water-resistant fabric"," Lunar's, Akshaya Rubbers, Hebbal Industrial Area, Mysore"
"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDQ1ODcxNDU4Njg3NjU1OjE2OTc2NDQ2OTY6c3BfbXRmOjMwMDAxNDkzMTQ4NDczMjo6MDo6&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_155_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644696%26sprefix%3Dba%252Caps%252C283%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,25, B0C9H8W6K6,Product Description, STRABO BAGS AND ACCESSORIES LLP
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDQ1ODcxNDU4Njg3NjU1OjE2OTc2NDQ2OTY6c3BfbXRmOjMwMDA3MTkxNjIyNjczMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_156_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644696%26sprefix%3Dba%252Caps%252C283%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,821, B01LXNNFDF,"Product Description
Ergonomically Designed
The Laptop Bag by Urban Tribe is a well structured and ergonomically designed. It is has spacious compartments as well as an anti-clutter mobile phone charging compartment. The bag is very handy and provides comfort to the user. Carry it in style.
Extra Charging Compartment
The bag has a separate mobile phone charging compartment to give you an anti-clutter experience while you charge your phone.
Spacious Compartment
The bag has a spacious main compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.
Withstand heavy weight
The bag is made of Polyester, making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once."," Backpack International Pvt Ltd, Backpack International Pvt Ltd, Contact no +919769487901"
Gear Campus8 25L Medium Water Resistant School Bag/Casual Backpack/Daypack/College Bag/for Men/Women - Green Grey,595,4.1 out of 5 stars,https://www.amazon.in/Gear-Classic-Casual-Backpack-BKPCAMPS80304/dp/B019FBEJCO/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1697644696&sprefix=ba%2Caps%2C283&sr=8-157,"1,293", B019FBEJCO,"Intuitively crafted at the Gear Design Studio to balance comfort, style, endurance and functionality."," Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
COSMUS Heavy Duty School Bag Norwich 33L waterproof Backpacks Bag With laptop compartment,"1,196",4.2 out of 5 stars,https://www.amazon.in/COSMUS-Polyester-Black-School-Backpack/dp/B078MFYJ3M/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1697644696&sprefix=ba%2Caps%2C283&sr=8-159,434, B078MFYJ3M,"This Heavy Duty Laptop Backpack from Cosmus is a Multipurpose Backpack Bag - use it as school bag or regular casual backpack for daily use.  This large spacious school bag is ideal for class 7-10 standard students, spacious enough to hold all your books and other essentials items for projects and tiffin box and water bottle. Its padded shoulder straps is desimed for comfort and children can carry all essentials without any discomfort while on the move.Key Features High on quality and durability Attractive design Spacious to accommodate all essentials Padded Laptop Section Three main compartment, One front compartment Two side Mesh pockets Specifications Material - PU coated Polyester Fabric. Dimensions: 13 x 18 x 8.5 [inches] (WxHxD); Weight: 755 gms Suggestive Age - 8 Years"," Cosmus, 359,Ground Floor Abubakar Chawl Dharavi Main Road, Bagicha Compound, Dharavi Mumbai,400017 Mobile"
Gear Suave Business 25L Medium Water Resistant Anti-Theft Laptop Bag/Office Backpack For Men/Women (Black),783,4.0 out of 5 stars,https://www.amazon.in/Gear-Business-Anti-Theft-Office-Backpack/dp/B0B466YD7L/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1697644696&sprefix=ba%2Caps%2C283&sr=8-160,89, B0B466YD7L,"Edgy, enduring, eclectic bags for the journey called life"," E/12 West Chowbaga, Gulshan Colony, Kolkata 700100, Gear Merchandise, E/12 West Chowbaga, Gulshan Colony, Kolkata 700100"
LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack…,434,4.0 out of 5 stars,https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1697644696&sprefix=ba%2Caps%2C283&sr=8-161,59, B0BS6YGKMC,"Product Description
Latest Stylish Backpack
Laptop Backpack
The Killer Louis backpack is a sleek, light bag with a young-at-heart design that's perfect for school or daily travel. Made for daily use, this bag is not oversized and is meant to carry your essentials. With its trendy looks and easy to organize design, this bag is cute and suave as well as useful, to help you complete your look. Quietly stylish and durable, it features multiple compartments to help organize your stuff.
Ergonomic Contoured Shape
With a slim, sleek and compact design you will love how this backpack can look small and compact even though it has 4 spacious compartments to store your gadgets, books, keys and even a water bottle!
Fits Your Laptop
You can take along your gadgets with you to office, college or anywhere with this backpack, as it has got allotted storage space that fits a laptop of up-to 16 inches.
Strong and Lightweight
Designed with great quality materials that are waterproof, tough and durable, this backpack is like no other as it features a lightweight design that is easy to maintain as well.
Material
Polyester is widely popular on account of its durability and toughness. Made of fibres that do not wear down quickly even with daily use and it is resistant to wrinkling and shrinking. The light weight feel of the material also makes it a very in-demand material for backpacks."," Lookmuster, B-3/406 Agar nagar PremNagar-3rd Kirari suleman Nagar New Delhi-110086,Contact"
Red Lemon BANGE Waterproof TPU Unisex Travel Crossbody Sling Bag Chest Pack with USB charging,"1,797",4.4 out of 5 stars,https://www.amazon.in/Red-Lemon-Waterproof-Crossbody-charging/dp/B0B12WH5ND/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1697644696&sprefix=ba%2Caps%2C283&sr=8-162,73, B0B12WH5ND,"Product Description
PREMIUM-GRADE MATERIAL
This crossbody sling bag is made from high-quality TPU material which makes it tough and durable. The zippers, pullers, and buckles of this sling bag function smoothly.
ANTI-THEFT PROTECTION
Innovatively crafted with an anti-theft design, this sling bag is equipped with one hidden vertical zipper pocket on the back to keep your money and wallet safe and secure.
USB PORT
It makes for a great option for carrying your important stuff along with you and its external USB port has an inbuilt charging cable for conveniently charging your devices.", Encon Impex Pvt Ltd
M MEDLER Epoch Nylon 55 litres Waterproof Strolley Duffle Bag- 2 Wheels - Luggage Bag - (Navy Blue),399,3.5 out of 5 stars,https://www.amazon.in/MEDLER-Nylon-Expandable-Duffel-Trolley/dp/B07MWD4D4W/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1697644696&sprefix=ba%2Caps%2C283&sr=8-164,"26,279", B07MWD4D4W,"Product Description
Stylish & Easy To Carry
Medler's Duffle bag is strong from inside with a fashionable outside! Made of nylon and the strolley pattern makes this bag stylish and easy to carry
Durable Corner Guards
The corner guards of the bags support from falling or slipping. It helps in holding your belongings sturdily and avoids any damage to the bag while traveling.
Strong Wheels
Along with the pull strings of the bag, below are the trolley wheels attached to drag your bag while traveling by any means of transport. Medler's duffle bag is designed to be sturdy and has long durability with being water-resistant. It is convenient to carry at places like picnics, gym, hiking, etc. and contains reliable zippers.
Water Proof Body
This is an ideal bag for those who are travel buffs and like to go rustic with their journey. Along with its stylish look, it is also waterproof which reduces every traveler's worry.
Adding Moments Of Style
A trendy collection introduced by Medler Bags which has 3 in 1 quality. It is Stylish, Spacious, and Sturdy. Your one and only companion for a great traveling experience!"," BREGGABOG INDIA PRIVATE LIMITED, BREGGABOG INDIA PRIVATE LIMITED - breggabog@gmail.com"
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDQ1ODcxNDU4Njg3NjU1OjE2OTc2NDQ2OTY6c3BfYnRmOjMwMDA3MTkxMjcwNDEzMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_166_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644696%26sprefix%3Dba%252Caps%252C283%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198, B01LZ6G3KZ,"It's super-sized to take care of all your travel clothing, shoes, accessories and each separated by our smart interiors. What’s more, UT Airborne has a separate 360 degree protected laptop compartment. This makes sorting and retrieving stuff from your backpack a breeze, especially when you are racing against time at an airport! We've also thrown in a few extra pockets and surprises along the way.", Backpack International Pvt Ltd
ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with double handles - FloMotif,"1,549",4.3 out of 5 stars,https://www.amazon.in/ZOUK-Printed-Handmade-Leather-handles/dp/B07NHYLTY7/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1697644697&sprefix=ba%2Caps%2C283&sr=8-164,"1,101", B07NHYLTY7,"Product Description
Women's Office Bags
50+ PRINTS, FOR EVERY YOU.
Multicolor Mandala Print
Paisley Print
Royal Indian Peacock Print
Ikat GreRed
An Indian Classic Women's Office Bag
India-inspired Style and Super Functional

This is a Proudly Indian and 100% PeTA approved Vegan product from Zouk. It has a stylish print inspired by India's rich heritage. It has sturdy and durable accessories, with a zip closure and double straps (non-adjustable). The bag contains a single main compartment. This compartment has an inner padded laptop compartment that can fit up to a 15.6 inch laptop. The compartment also has an inbuilt phone, keychain and pen slot.
Play Video
100% Vegan Leather
All products are Cruelty free and Responsible.
Handcrafted
All products are handcrafted by expert artisans with love.
Proudly Indian Prints
Weaving tradition with the contemporary, we bring the modern Indian classic to the world.
Super Functional
Spacious main compartment with a separate laptop section to carry your world.
Description
Material Authentic, handicraft fabric sourced from across India.
Purpose Can hold 1l bottle, small tiffin, a pair of clothes, diary, small umbrella, and much more.
Dimensions 16 x 13 x 4 inches (approx)
Weight 900 gms
Water Resistivity Yes (water-resistant inner lining)
Specifications It has a main zipper compartment, a padded laptop compartment inside, a Double handle for an easy carrier, an Inbuilt pocket for pen, phone, keys.
No. of zippers 1
No. of pockets 2
No. of compartments 1 main, with an internal padded compartment for a laptop
Laptop Sizes that fit 13 inch, 14 inch, 15 inch, 15.6 inch"," Seaturtle Pvt. Ltd. Thakur Compound, 2nd Floor, 3, USV Lane, Deonar, Mumbai, Maharashtra 400088, Sea Turtle Pvt Ltd, Near Kalher Village, Building No 1-6/H No 196/Gala No 1-5, 1st Floor, Shree Arihant Complex, Bhiwandi Road, Kopar, Bhiwandi, Thane, Maharashtra - 421302"
Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,529,3.5 out of 5 stars,https://www.amazon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C6N3MYL2/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1697644697&sprefix=ba%2Caps%2C283&sr=8-165,356, B0C6N3MYL2,Product Description, Half_Moon
Rainox Combo Pack of PU-Leather Gym Bag Gym Duffel Bag with Shoulder Strap for Men's & Women's with Wrist Support Band-Wrist Straps for Daily Exercise (Grey) 6 cms,325,4.0 out of 5 stars,https://www.amazon.in/Rainox-PU-Leather-Shoulder-Band-Wrist-Exercise/dp/B0C6ZY6RD3/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1697644697&sprefix=ba%2Caps%2C283&sr=8-170,30, B0C6ZY6RD3,"★ Package Content:- This product include 1 pair of Wrist Support Band, with fitness gym bag
★ Designed:- Main large compartment and one side elastic mesh pocket, makes it spacious enough to put your clothes, shoes, water bottles, sports equipment etc.
★ Durable :- The gym bag is made of tear and water resistant Leatherette; durable zippers and enhanced by strong stitching at major stress points provide long-lasting durability against daily activities.
★ Ultra Duty Wrist Support :- These high performance wrist support wrap for gym and lifting provide maximum wrist support and stability for weightlifters, Crossfit, MMA, Powerlifting, push ups, and strength training.
★ Lightweight and fold-able :- Super lightweight; it weighs only 280 g. It's easy to fold up into small compact space. A must have for sports and traveling.
★★ Leatherette Gym Bag for Sports and Travel ★★
Made of super light but strong Leatherette material, designed with a main large compartment and one side elastic mesh pocket, makes it spacious enough to put your clothes, shoes, water bottles, sports equipment etc.The leather bag for men and women will easily fit all your sports and travel essentials.
★★ Dimensions ★★
Length x Height x Width : 43cm x 23cm x 23cm
Capacity : 23 L
★★ Get more space but not the weight ★★
This gym essential is super lightweight, weighs only 280 g. Fold it for storage and unfold it when you go to the gym.
Your good companion for sports, could be served as a sports gym bag, basketball bag, dance bag, camp / airplane duffel, carry-on luggage, Just-In Case bag as well."," FREEWILL SPORTS P LTD - PB, 391-392 Leather Complex Kapurthala Road jalandhar,144021 Punjab"
"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzQ1MzQzNTk5MzY2NjU1OjE2OTc2NDQ2OTc6c3BfbXRmOjMwMDAxNDkzMTQ4NDczMjo6MDo6&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_171_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644697%26sprefix%3Dba%252Caps%252C283%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,25, B0C9H8W6K6,Product Description, STRABO BAGS AND ACCESSORIES LLP
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzQ1MzQzNTk5MzY2NjU1OjE2OTc2NDQ2OTc6c3BfbXRmOjMwMDA3MTkxNjIyNjczMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_172_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644697%26sprefix%3Dba%252Caps%252C283%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,821, B01LXNNFDF,"Product Description
Ergonomically Designed
The Laptop Bag by Urban Tribe is a well structured and ergonomically designed. It is has spacious compartments as well as an anti-clutter mobile phone charging compartment. The bag is very handy and provides comfort to the user. Carry it in style.
Extra Charging Compartment
The bag has a separate mobile phone charging compartment to give you an anti-clutter experience while you charge your phone.
Spacious Compartment
The bag has a spacious main compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.
Withstand heavy weight
The bag is made of Polyester, making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once."," Backpack International Pvt Ltd, Backpack International Pvt Ltd, Contact no +919769487901"
Gear LOGI-Q 27L Medium Water Resistant Anti-Theft Laptop Bag/Backpack/Office Bag with Trolley Sleevefor Men/Women (Black-White),645,4.6 out of 5 stars,https://www.amazon.in/Gear-LOGI-Q-Resistant-Backpack-Black-White/dp/B0BTJ2VV17/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1697644697&sprefix=ba%2Caps%2C283&sr=8-175,8, B0BTJ2VV17,Each Gear Bag is born in our in-house design & prototyping studio & characterises a recognisable aesthetic & functionality," Gear Merchandise Pvt Ltd, Gear Merchandise Pvt Ltd, E/12 West Chowbaga, Gulshan Colony, Kolkata 700100"
Red Lemon BANGE Waterproof TPU Unisex Travel Crossbody Sling Bag Chest Pack with USB charging,"1,797",4.4 out of 5 stars,https://www.amazon.in/Red-Lemon-Waterproof-Crossbody-charging/dp/B0B12WH5ND/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1697644697&sprefix=ba%2Caps%2C283&sr=8-178,73, B0B12WH5ND,"Product Description
PREMIUM-GRADE MATERIAL
This crossbody sling bag is made from high-quality TPU material which makes it tough and durable. The zippers, pullers, and buckles of this sling bag function smoothly.
ANTI-THEFT PROTECTION
Innovatively crafted with an anti-theft design, this sling bag is equipped with one hidden vertical zipper pocket on the back to keep your money and wallet safe and secure.
USB PORT
It makes for a great option for carrying your important stuff along with you and its external USB port has an inbuilt charging cable for conveniently charging your devices.", Encon Impex Pvt Ltd
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzQ1MzQzNTk5MzY2NjU1OjE2OTc2NDQ2OTc6c3BfYnRmOjMwMDA3MTkxMjcwNDEzMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_181_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644697%26sprefix%3Dba%252Caps%252C283%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198, B01LZ6G3KZ,"It's super-sized to take care of all your travel clothing, shoes, accessories and each separated by our smart interiors. What’s more, UT Airborne has a separate 360 degree protected laptop compartment. This makes sorting and retrieving stuff from your backpack a breeze, especially when you are racing against time at an airport! We've also thrown in a few extra pockets and surprises along the way.", Backpack International Pvt Ltd
Rainox Combo Pack of PU-Leather Gym Bag Gym Duffel Bag with Shoulder Strap for Men's & Women's with Wrist Support Band-Wrist Straps for Daily Exercise (Grey) 6 cms,325,4.0 out of 5 stars,https://www.amazon.in/Rainox-PU-Leather-Shoulder-Band-Wrist-Exercise/dp/B0C6ZY6RD3/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1697644699&sprefix=ba%2Caps%2C283&sr=8-179,30, B0C6ZY6RD3,"★ Package Content:- This product include 1 pair of Wrist Support Band, with fitness gym bag
★ Designed:- Main large compartment and one side elastic mesh pocket, makes it spacious enough to put your clothes, shoes, water bottles, sports equipment etc.
★ Durable :- The gym bag is made of tear and water resistant Leatherette; durable zippers and enhanced by strong stitching at major stress points provide long-lasting durability against daily activities.
★ Ultra Duty Wrist Support :- These high performance wrist support wrap for gym and lifting provide maximum wrist support and stability for weightlifters, Crossfit, MMA, Powerlifting, push ups, and strength training.
★ Lightweight and fold-able :- Super lightweight; it weighs only 280 g. It's easy to fold up into small compact space. A must have for sports and traveling.
★★ Leatherette Gym Bag for Sports and Travel ★★
Made of super light but strong Leatherette material, designed with a main large compartment and one side elastic mesh pocket, makes it spacious enough to put your clothes, shoes, water bottles, sports equipment etc.The leather bag for men and women will easily fit all your sports and travel essentials.
★★ Dimensions ★★
Length x Height x Width : 43cm x 23cm x 23cm
Capacity : 23 L
★★ Get more space but not the weight ★★
This gym essential is super lightweight, weighs only 280 g. Fold it for storage and unfold it when you go to the gym.
Your good companion for sports, could be served as a sports gym bag, basketball bag, dance bag, camp / airplane duffel, carry-on luggage, Just-In Case bag as well."," Walkent OEM Baoding, info@walkent.com | ☎️ 8001 655 655"
"POLESTAR Noble 32 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",579,3.9 out of 5 stars,https://www.amazon.in/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1697644699&sprefix=ba%2Caps%2C283&sr=8-181,"17,857", B07PQQ8M7B,"Product Description
DURABLE AND PREMIUM
Made with strong, water resistant Polyester fabric for a lightweight and durable finish. Our polestar backpack is designed thoughtfully for your perfect on the go lifestyle.
ERGONOMIC DESIGN
Made for maximum Comfort, it has padded breathable mesh back and adjustable straps. S-curved Ergo-Grip straps that distribute weight evenly over your shoulders and back.
DURABLE AND PREMIUM
We aim to provide optimal organisation with 2 main compartments, premium zippers, 1 front pocket and 2 side water bottle pockets along with easy to carry top loop.
PREMIUM ZIPS
Premium quality zips that are durable for smooth operations.
ELASTICATED STRAP LOCK
Elasticated Strap Lock secures your laptop or belongings in place.
INNER POCKET
Mesh Pocket allows for easy organisation of your things.
Polestar Amaze Backpack Polestar Vintage Backpack Polestar Ranker Backpack
Laptop Compartment Yes Yes Yes
Organiser Pocket Yes Yes Yes
Material Polyester Polyester Polyester
Utility Space 2 Main Compartments, 2 water bottle pockets, 1 Back secure pocket 2 Main Compartments, 2 water bottle pockets, 1 front pocket 1 front pocket, 2 Main Compartments, 1 water bottle pockets
Trolley Strap No No Yes
Padded shoulder strap Yes Yes Yes"," POLESTAR, JAI AMBAY ENTERPRISES ,03AAFFJ0421M1ZQ, B -29 ,Sports & Surgical complex,Kapurthala Road, Jalandhar Punjab 140021 India . +91 9914112308 , polestarbags@gmail.com"
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzM1NDk4NjQzMjM4NjU1OjE2OTc2NDQ2OTk6c3BfbXRmOjMwMDA3MTkxNjIyNjczMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_188_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644699%26sprefix%3Dba%252Caps%252C283%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,821, B01LXNNFDF,"Product Description
Ergonomically Designed
The Laptop Bag by Urban Tribe is a well structured and ergonomically designed. It is has spacious compartments as well as an anti-clutter mobile phone charging compartment. The bag is very handy and provides comfort to the user. Carry it in style.
Extra Charging Compartment
The bag has a separate mobile phone charging compartment to give you an anti-clutter experience while you charge your phone.
Spacious Compartment
The bag has a spacious main compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.
Withstand heavy weight
The bag is made of Polyester, making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once."," Backpack International Pvt Ltd, Backpack International Pvt Ltd, Contact no +919769487901"
AUXTER DELUXE Casual School College office Travel Backpack - 18 Design,791,4.0 out of 5 stars,https://www.amazon.in/AUXTER-DELUXE-Casual-Backpack-Black/dp/B09HNP99YX/ref=sr_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1697644699&sprefix=ba%2Caps%2C283&sr=8-189,650, B09HNP99YX,"Product Description
This AUXTER Deluxe Backpack which comes with 3 spacious compartments to hold all your daily items .Its gives Durable Performance with heavy duty waterproof fabric .It is one of the best backpacks with efficient usage to carry your essentials ,Very Stylish and feature loaded Backpack
Premium Fabric
Made of high-quality Polyester fabric, water-resistant, tear and wear-resistant, reinforced straps, neat stitches, durable buckle, smooth zippers. All together ensure long-term use. This is the backpack you can take with you for years and longer.
Air Flow Back Panel & Ergonomic design
Ergonomic design fits back structure, protecting your back while you are carrying a heavy load. Widened and adjustable straps help release burdens on the shoulder. Breathable mesh padding gives you a comfortable .
Max Volume Capacity
3 spacious Compartments for books and clothes , laptop Padded section Upto 16 inch, Internal Pocket, Internal Zipper and mesh organizer pocket, 2 sides Bottle / umbrella pocket. Capacity : 33 liters
Made From High Quality Fabric
Durable fabric
lite weight
Inner Lining
Bright Color
Heavy Duty Zip Pullers
Strongly Built
Premium quality Product
Buy for higher quality products. Made from High Quality fabric.
Made In India
This Product is made in INDIA By “The INDIAN KARIGAR “ and pass though the many quality checks and tests"," GEE KAY ENTERPRISES, NO 72,ANOOP NAGAR EXT,BACKSIDE DANISHMANDA,JALANDHAR,PUNJAB-144001,8146718618,geekaybags@gmail.com"
